species,specimen,id,region,catalog,SL,image_area,x,y,direction,diameter,angle,type,diameter_SL
Bmet,Bmet3,Bmet3_R2,R2,MCZ84813,81.23,23.182992,5.47,4.889,ventral,0.052,-23.43,minute,0.000640158
Fbou,Fbou1,Fbou1_R3,R3,MCZ70491,228.03,22.664012,4.167,4.135,ventral,0.052,-108.714,minute,0.00022804
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,3.823,1.893,ventral,0.052,-106.838,minute,0.000570301
Ifas,Ifas3,Ifas3_R3,R3,MCZ149616,252.33,25.697,2.34,3.903,ventral,0.052,-86.169,minute,0.000206079
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,0.867,2.489,ventral,0.052,-41.186,minute,0.000899498
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,2.457,5.221,ventral,0.052,-84.806,minute,0.000899498
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,3.206,5.173,ventral,0.052,-84.806,minute,0.000899498
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,2.813,3.342,ventral,0.052,-90,minute,0.000899498
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,2.867,3.153,ventral,0.052,-90,minute,0.000899498
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,1.139,3.402,ventral,0.052,-111.801,minute,0.000861783
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,1.161,2.84,ventral,0.052,-53.13,minute,0.000861783
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,2.84,4.193,ventral,0.052,-90,minute,0.000861783
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,2.709,2.987,ventral,0.052,-32.005,minute,0.000861783
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,2.739,2.795,ventral,0.052,-73.301,minute,0.000861783
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,1.696,4.75,ventral,0.052,-115.987,minute,0.000830406
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,0.351,3.155,ventral,0.052,-74.167,minute,0.000830406
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,3.688,2.905,ventral,0.052,-74.167,minute,0.000830406
Anig,Anig3,Anig3_R2,R2,MCZ52845,49.14,14.598325,2.416,3.143,ventral,0.051,-45,minute,0.001037851
Anig,Anig3,Anig3_R2,R2,MCZ52845,49.14,14.598325,2.046,2.744,ventral,0.051,-90,minute,0.001037851
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,1.558,1.632,ventral,0.051,-4.11,minute,0.000601912
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,2.235,2.376,ventral,0.051,-15.532,minute,0.000601912
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,0.7,2.978,ventral,0.051,-21.131,minute,0.000601912
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,2.568,3.206,ventral,0.051,-178.511,minute,0.000601912
Bmet,Bmet3,Bmet3_R2,R2,MCZ84813,81.23,23.182992,5.484,0.538,ventral,0.051,-108.041,minute,0.000627847
Ebar,Ebar4,Ebar4_R3,R3,MCZ148300,54.94,19.42824,5.437,2.86,ventral,0.051,-108.928,minute,0.000928285
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,0.656,0.756,dorsal,0.051,95.572,minute,0.000559333
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,2.071,1.59,ventral,0.051,-90.139,minute,0.000559333
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,1.086,1.352,ventral,0.051,-78.829,minute,0.000559333
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,0.689,1.994,ventral,0.051,-66.177,minute,0.000559333
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,2.33,3.055,ventral,0.051,-95.85,minute,0.000559333
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,5.39,2.515,ventral,0.051,-95.85,minute,0.000559333
Ifas,Ifas1,Ifas1_R3,R3,MCZ149522,276.64,22.06386,3.493,3.572,ventral,0.051,-74.074,minute,0.000184355
Ifas,Ifas3,Ifas3_R3,R3,MCZ149616,252.33,25.697,2.939,1.879,ventral,0.051,-103.914,minute,0.000202116
Ifas,Ifas3,Ifas3_R3,R3,MCZ149616,252.33,25.697,4.699,3.261,ventral,0.051,-74.859,minute,0.000202116
Lgla,Lgla1,Lgla1_R2,R2,MCZ89460,79.83,14.73827,5.998,2.357,ventral,0.051,-125.711,minute,0.000638858
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,5.439,2.692,ventral,0.051,-83.529,minute,0.001206244
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,4.733,2.202,ventral,0.051,-123.894,minute,0.001206244
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,6.121,4.491,ventral,0.051,-89.128,minute,0.001206244
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,3.825,5.096,ventral,0.051,-83.529,minute,0.001206244
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,2.896,2.563,ventral,0.051,-89.128,minute,0.001206244
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,3.047,2.879,ventral,0.051,-89.128,minute,0.001206244
Mbar,Mbar2,Mbar2_R3,R3,MCZ163113,218.65,36.56124,3.776,1.644,lateral,0.051,NA,minute,0.000233249
Mbar,Mbar4,Mbar4_R3,R3,MCZ64833,117.13,28.763,2.636,2.118,lateral,0.051,NA,minute,0.000435414
Pmic,Pmic1,Pmic1_R3,R3,MCZ53256,170.82,36.374322,3.701,1.484,ventral,0.051,-85.14,minute,0.00029856
Pmic,Pmic1,Pmic1_R3,R3,MCZ53256,170.82,36.374322,5.424,4.238,ventral,0.051,-96.562,minute,0.00029856
Pmic,Pmic2,Pmic2_R1,R1,MCZ58801,66.5,26.188785,0,0,ventral,0.051,-90.493,minute,0.000766917
Pmic,Pmic3,Pmic3_R1,R1,MCZ70579,66.52,16.535064,2.538,2.153,ventral,0.051,-95.711,minute,0.000766687
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,0.894,3.163,ventral,0.051,-90,minute,0.0008822
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,0.784,1.797,ventral,0.051,-168.69,minute,0.0008822
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,3.261,4.77,ventral,0.051,-90,minute,0.0008822
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,2.94,4.22,ventral,0.051,-90,minute,0.0008822
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,2.936,2.926,ventral,0.051,-95.711,minute,0.0008822
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,1.528,4.192,ventral,0.051,-84.289,minute,0.00084521
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,1.057,3.084,ventral,0.051,-90,minute,0.00084521
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,3.41,4.854,ventral,0.051,-156.352,minute,0.000814436
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,3.453,4.536,ventral,0.051,-115.987,minute,0.000814436
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,3.069,1.124,ventral,0.05,-9.821,minute,0.00059011
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,1.881,2.426,ventral,0.05,-9.821,minute,0.00059011
Bmet,Bmet2,Bmet2_R2,R2,MCZ84813,108.78,16.361625,1.097,2.497,ventral,0.05,-156.137,minute,0.000459643
Bmet,Bmet2,Bmet2_R2,R2,MCZ84813,108.78,16.361625,3.7,2.06,ventral,0.05,-151.044,minute,0.000459643
Bmet,Bmet3,Bmet3_R2,R2,MCZ84813,81.23,23.182992,4.149,4.167,ventral,0.05,-96.731,minute,0.000615536
Bmet,Bmet3,Bmet3_R2,R2,MCZ84813,81.23,23.182992,3.535,2.607,ventral,0.05,-35.786,minute,0.000615536
Bmet,Bmet3,Bmet3_R2,R2,MCZ84813,81.23,23.182992,3.367,3.313,ventral,0.05,-170.032,minute,0.000615536
Bmet,Bmet3,Bmet3_R2,R2,MCZ84813,81.23,23.182992,2.856,4.349,ventral,0.05,-149.861,minute,0.000615536
Bmet,Bmet4,Bmet4_R2,R2,MCZ101656,98.55,27.227524,1.789,0.962,ventral,0.05,-138.6,minute,0.000507357
Bmet,Bmet4,Bmet4_R2,R2,MCZ101656,98.55,27.227524,2.895,2.037,ventral,0.05,-157.985,minute,0.000507357
Bmet,Bmet4,Bmet4_R2,R2,MCZ101656,98.55,27.227524,3.791,0.679,ventral,0.05,-148.804,minute,0.000507357
Bmet,Bmet4,Bmet4_R2,R2,MCZ101656,98.55,27.227524,4.177,1.096,ventral,0.05,-169.929,minute,0.000507357
Fbou,Fbou2,Fbou2_R3,R3,MCZ53252,123.79,32.925747,2.774,4.963,ventral,0.05,-126.87,minute,0.00040391
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,0.867,1.426,dorsal,0.05,134.861,minute,0.000548366
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,0.753,2.354,dorsal,0.05,147.856,minute,0.000548366
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,0.709,4.13,ventral,0.05,-90.139,minute,0.000548366
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,1.321,3.549,ventral,0.05,-90.139,minute,0.000548366
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,2.243,3.915,ventral,0.05,-90.139,minute,0.000548366
Ifas,Ifas1,Ifas1_R3,R3,MCZ149522,276.64,22.06386,3.335,4.245,ventral,0.05,-79.167,minute,0.00018074
Ifas,Ifas3,Ifas3_R3,R3,MCZ149616,252.33,25.697,5.585,4.179,ventral,0.05,-50.897,minute,0.000198153
Mbar,Mbar4,Mbar4_R2,R2,MCZ64833,117.13,36.587376,2.848,0.161,ventral,0.05,-110.225,minute,0.000426876
Mbar,Mbar4,Mbar4_R2,R2,MCZ64833,117.13,36.587376,2.932,2.434,ventral,0.05,-110.225,minute,0.000426876
Pmic,Pmic2,Pmic2_R2,R2,MCZ58801,66.5,19.096749,5.122,4.559,ventral,0.05,-125.275,minute,0.00075188
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,0.841,2.632,ventral,0.05,-73.301,minute,0.000864902
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,2.921,3.751,ventral,0.05,-83.66,minute,0.000828638
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,2.061,0.848,ventral,0.05,-29.055,minute,0.000828638
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,1.885,3.718,ventral,0.05,-110.598,minute,0.000798467
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,0.987,3.168,ventral,0.05,-156.352,minute,0.000798467
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,1.984,2.824,ventral,0.05,-37.297,minute,0.000798467
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,3.036,2.877,ventral,0.05,-176.111,minute,0.000798467
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,1.302,0.878,ventral,0.05,-63.565,minute,0.000798467
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,0.619,2.369,ventral,0.049,-131.826,minute,0.000578308
Bmet,Bmet2,Bmet2_R2,R2,MCZ84813,108.78,16.361625,3.481,3.732,ventral,0.049,-18.534,minute,0.00045045
Cpli,Cpli1,Cpli1_R2,R2,MCZ70487,89.17,19.061665,6.016,3.151,ventral,0.049,-124.281,minute,0.000549512
Cpli,Cpli3,Cpli3_R2,R2,MCZ132707,124.64,27.00343,5.506,5.023,ventral,0.049,-53.13,minute,0.000393132
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,6.205,1.829,ventral,0.049,-76.404,minute,0.00115894
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,0.838,4.114,ventral,0.049,-83.66,minute,0.000847604
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,2.526,4.848,ventral,0.049,-95.711,minute,0.000847604
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,3.142,2.659,ventral,0.049,-113.962,minute,0.000847604
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,1.419,3.991,ventral,0.049,-84.289,minute,0.000812065
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,2.739,2.625,ventral,0.049,-5.711,minute,0.000812065
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,1.946,3.804,ventral,0.049,-95.292,minute,0.000782498
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,0.227,4.013,ventral,0.049,-121.586,minute,0.000782498
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,2.145,3.741,ventral,0.049,-108.862,minute,0.000782498
Anig,Anig3,Anig3_R2,R2,MCZ52845,49.14,14.598325,0.789,3.473,ventral,0.048,-113.962,minute,0.000976801
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,2.05,1.676,ventral,0.048,-22.35,minute,0.000566505
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,3.338,1.481,ventral,0.048,-87.292,minute,0.000566505
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,1.918,2.258,ventral,0.048,-54.821,minute,0.000566505
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,3.073,3.273,ventral,0.048,-33.783,minute,0.000566505
Bmet,Bmet3,Bmet3_R2,R2,MCZ84813,81.23,23.182992,5.554,1.452,ventral,0.048,-149.861,minute,0.000590915
Bmet,Bmet3,Bmet3_R2,R2,MCZ84813,81.23,23.182992,5.107,0.192,ventral,0.048,-18.041,minute,0.000590915
Bmet,Bmet3,Bmet3_R2,R2,MCZ84813,81.23,23.182992,3.991,4.604,ventral,0.048,-160.166,minute,0.000590915
Bmet,Bmet3,Bmet3_R2,R2,MCZ84813,81.23,23.182992,5.897,2.283,ventral,0.048,-70.166,minute,0.000590915
Bmet,Bmet4,Bmet4_R2,R2,MCZ101656,98.55,27.227524,2.801,0.75,ventral,0.048,-157.4,minute,0.000487062
Bmet,Bmet4,Bmet4_R2,R2,MCZ101656,98.55,27.227524,3.882,2.809,ventral,0.048,-166.198,minute,0.000487062
Cpli,Cpli1,Cpli1_R2,R2,MCZ70487,89.17,19.061665,5.868,3.054,ventral,0.048,-161.997,minute,0.000538298
Ebar,Ebar4,Ebar4_R3,R3,MCZ148300,54.94,19.42824,1.607,2.976,ventral,0.048,-64.394,minute,0.00087368
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,1.257,2.718,ventral,0.048,-77.61,minute,0.000526431
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,0.679,3.307,ventral,0.048,-102.668,minute,0.000526431
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,1.594,2.762,ventral,0.048,-101.449,minute,0.000526431
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,1.772,3.801,ventral,0.048,-101.449,minute,0.000526431
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,4.606,2.908,ventral,0.048,-53.269,minute,0.000526431
Ifas,Ifas1,Ifas1_R3,R3,MCZ149522,276.64,22.06386,0.368,3.685,ventral,0.048,-109.469,minute,0.000173511
Ifas,Ifas2,Ifas2_R3,R3,MCZ149524,263.77,24.869376,2.148,1.631,ventral,0.048,-67.901,minute,0.000181977
Ifas,Ifas2,Ifas2_R3,R3,MCZ149524,263.77,24.869376,3.638,3.69,ventral,0.048,-91.74,minute,0.000181977
Ifas,Ifas3,Ifas3_R3,R3,MCZ149616,252.33,25.697,4.053,2.493,ventral,0.048,-68.519,minute,0.000190227
Lgla,Lgla1,Lgla1_R2,R2,MCZ89460,79.83,14.73827,3.537,3.214,ventral,0.048,-70.601,minute,0.000601278
Lgla,Lgla2,Lgla2_R2,R2,MCZ98460,83.64,18.395368,6.001,0.208,ventral,0.048,-96.323,minute,0.000573888
Lgla,Lgla2,Lgla2_R2,R2,MCZ98460,83.64,18.395368,4.021,0.101,ventral,0.048,-89.505,minute,0.000573888
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,5.472,2.151,ventral,0.048,-31.404,minute,0.001135289
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,3.613,2.242,ventral,0.048,-152.834,minute,0.001135289
Mbar,Mbar1,Mbar1_R3,R3,MCZ132342,247.86,35.00487,0.262,0.854,ventral,0.048,-74.945,minute,0.000193658
Mbar,Mbar4,Mbar4_R2,R2,MCZ64833,117.13,36.587376,1.832,1.328,ventral,0.048,-134.187,minute,0.000409801
Pmic,Pmic1,Pmic1_R3,R3,MCZ53256,170.82,36.374322,2.976,4.178,ventral,0.048,-84.511,minute,0.000280998
Pmic,Pmic1,Pmic1_R3,R3,MCZ53256,170.82,36.374322,4.291,3.911,ventral,0.048,-103.38,minute,0.000280998
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,0.813,4.293,ventral,0.048,-71.565,minute,0.000830306
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,0.759,3.338,ventral,0.048,-108.435,minute,0.000830306
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,2.623,0.984,ventral,0.048,-57.995,minute,0.000830306
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,0.466,4.338,ventral,0.048,-83.66,minute,0.000795492
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,1.669,2.825,ventral,0.048,-108.435,minute,0.000795492
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,0.496,2.702,ventral,0.048,-116.565,minute,0.000795492
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,3.834,3.572,ventral,0.048,-121.586,minute,0.000766528
Anig,Anig3,Anig3_R2,R2,MCZ52845,49.14,14.598325,2.783,2.529,ventral,0.047,-102.529,minute,0.000956451
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,3.248,1.245,ventral,0.047,-99.821,minute,0.000554703
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,1.528,2.756,ventral,0.047,-126.386,minute,0.000554703
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,0.754,3.322,ventral,0.047,-9.821,minute,0.000554703
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,2.854,2.93,ventral,0.047,-9.821,minute,0.000554703
Bmet,Bmet2,Bmet2_R2,R2,MCZ84813,108.78,16.361625,1.541,2.053,ventral,0.047,-174.388,minute,0.000432065
Bmet,Bmet4,Bmet4_R2,R2,MCZ101656,98.55,27.227524,0.064,0.592,ventral,0.047,-26.799,minute,0.000476915
Bmet,Bmet4,Bmet4_R2,R2,MCZ101656,98.55,27.227524,1.765,3.651,ventral,0.047,-21.088,minute,0.000476915
Bmet,Bmet4,Bmet4_R2,R2,MCZ101656,98.55,27.227524,3.67,2.459,ventral,0.047,-135.234,minute,0.000476915
Ebar,Ebar4,Ebar4_R3,R3,MCZ148300,54.94,19.42824,0.572,4.485,ventral,0.047,-44.918,minute,0.000855479
Fbou,Fbou1,Fbou1_R3,R3,MCZ70491,228.03,22.664012,3.213,4.283,ventral,0.047,-115.977,minute,0.000206113
Fbou,Fbou2,Fbou2_R3,R3,MCZ53252,123.79,32.925747,3.1,4.929,ventral,0.047,-57.995,minute,0.000379675
Fbou,Fbou2,Fbou2_R3,R3,MCZ53252,123.79,32.925747,4.744,4.926,ventral,0.047,-96.34,minute,0.000379675
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,4.539,1.799,dorsal,0.047,89.861,minute,0.000515464
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,0.632,3.747,ventral,0.047,-90.139,minute,0.000515464
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,1.533,3.592,ventral,0.047,-66.177,minute,0.000515464
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,2.928,4.033,ventral,0.047,-90.139,minute,0.000515464
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,3.056,4.235,ventral,0.047,-90.139,minute,0.000515464
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,3.967,3.436,ventral,0.047,-90.139,minute,0.000515464
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,5.746,4.297,ventral,0.047,-90.139,minute,0.000515464
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,5.517,2.881,ventral,0.047,-90.139,minute,0.000515464
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,5.712,3.564,ventral,0.047,-83.799,minute,0.000515464
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,3.513,2.38,ventral,0.047,-83.799,minute,0.000515464
Ifas,Ifas1,Ifas1_R3,R3,MCZ149522,276.64,22.06386,3.284,2.864,ventral,0.047,-97.418,minute,0.000169896
Ifas,Ifas3,Ifas3_R3,R3,MCZ149616,252.33,25.697,3.757,2.691,ventral,0.047,-74.859,minute,0.000186264
Lgla,Lgla2,Lgla2_R2,R2,MCZ98460,83.64,18.395368,6.516,1.019,ventral,0.047,-102.034,minute,0.000561932
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,5.66,2.824,ventral,0.047,-94.839,minute,0.001111637
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,5.21,3.079,ventral,0.047,-94.839,minute,0.001111637
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,0,0,ventral,0.047,-113.274,minute,0.001111637
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,4.568,1.513,ventral,0.047,-94.839,minute,0.001111637
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,3.761,4.158,ventral,0.047,-94.839,minute,0.001111637
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,6.753,4.36,ventral,0.047,-94.839,minute,0.001111637
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,6.75,4.938,ventral,0.047,-94.839,minute,0.001111637
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,4.329,5.109,ventral,0.047,-100.55,minute,0.001111637
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,2.694,2.98,ventral,0.047,-94.839,minute,0.001111637
Mbar,Mbar4,Mbar4_R3,R3,MCZ64833,117.13,28.763,1.352,2.838,lateral,0.047,NA,minute,0.000401264
Mbar,Mbar4,Mbar4_R3,R3,MCZ64833,117.13,28.763,0.454,4.556,ventral,0.047,-114.916,minute,0.000401264
Pmic,Pmic1,Pmic1_R3,R3,MCZ53256,170.82,36.374322,3.782,3.854,ventral,0.047,-97.191,minute,0.000275143
Pmic,Pmic2,Pmic2_R1,R1,MCZ58801,66.5,26.188785,2.108,2.38,ventral,0.047,-72.843,minute,0.000706767
Pmic,Pmic3,Pmic3_R1,R1,MCZ70579,66.52,16.535064,2.552,2.53,ventral,0.047,-90,minute,0.000706554
Pmic,Pmic3,Pmic3_R1,R1,MCZ70579,66.52,16.535064,2.72,3.562,ventral,0.047,-83.66,minute,0.000706554
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,1.164,1.444,ventral,0.047,-102.529,minute,0.000813008
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,2.739,4.962,ventral,0.047,-96.34,minute,0.000813008
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,3.1,4.885,ventral,0.047,-90,minute,0.000813008
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,0.925,4.728,ventral,0.047,-83.66,minute,0.000778919
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,1.06,4.052,ventral,0.047,-84.289,minute,0.000778919
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,3.112,2.542,ventral,0.047,-176.696,minute,0.000750559
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,1.986,0.138,ventral,0.046,-118.256,minute,0.000542901
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,1.437,3.547,ventral,0.046,-177.292,minute,0.000542901
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,2.406,3.609,ventral,0.046,-149.22,minute,0.000542901
Bmet,Bmet2,Bmet2_R2,R2,MCZ84813,108.78,16.361625,1.975,2.292,ventral,0.046,-54.561,minute,0.000422872
Bmet,Bmet2,Bmet2_R2,R2,MCZ84813,108.78,16.361625,2.14,1.508,ventral,0.046,-139.498,minute,0.000422872
Bmet,Bmet4,Bmet4_R2,R2,MCZ101656,98.55,27.227524,1.321,0.659,ventral,0.046,-174.794,minute,0.000466768
Bmet,Bmet4,Bmet4_R2,R2,MCZ101656,98.55,27.227524,3.576,1.163,ventral,0.046,-148.804,minute,0.000466768
Ebar,Ebar4,Ebar4_R3,R3,MCZ148300,54.94,19.42824,6.291,2.833,ventral,0.046,-89.452,minute,0.000837277
Fbou,Fbou3,Fbou3_R3,R3,MCZ70492,91.18,24.443771,3.359,3.25,ventral,0.046,-122.144,minute,0.000504497
Ifas,Ifas1,Ifas1_R3,R3,MCZ149522,276.64,22.06386,0.105,1.834,ventral,0.046,-48.667,minute,0.000166281
Lgla,Lgla1,Lgla1_R2,R2,MCZ89460,79.83,14.73827,4.939,2.518,ventral,0.046,-107.471,minute,0.000576224
Lgla,Lgla1,Lgla1_R2,R2,MCZ89460,79.83,14.73827,4.32,4.346,ventral,0.046,-83.13,minute,0.000576224
Lgla,Lgla3,Lgla3_R2,R2,MCZ89460,42.28,16.116873,5.294,4.269,ventral,0.046,-82.31,minute,0.001087985
Tden,Tden2,Tden2_R2,R2,MCZ96771,57.81,17.81338,2.788,3.904,ventral,0.046,-83.66,minute,0.00079571
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,0.856,3.374,ventral,0.046,-83.66,minute,0.000762347
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,2.49,3.678,ventral,0.046,-83.66,minute,0.000762347
Tden,Tden3,Tden3_R2,R2,MCZ96771,60.34,14.969294,2.613,3.502,ventral,0.046,-102.529,minute,0.000762347
Tden,Tden5,Tden5_R2,R2,MCZ96771,62.62,17.292042,1.487,5.063,ventral,0.046,-120.957,minute,0.00073459
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,1.615,3.345,ventral,0.045,-54.821,minute,0.000531099
Bmet,Bmet1,Bmet1_R2,R2,MCZ84817,84.73,13.549068,2.433,2.728,ventral,0.045,-144.821,minute,0.000531099
